rule_id$$table$$columns$$check$$check_details$$required$$valid$$hasSample$$tags$$errorMessage$$failedRowsSample
1$$tc_act_sec_usage$$ASSET_ID$$in$$"{\"column\": \"TC_INSTANCES.ASSET_ID\"}"$$2087414$$2087413$$true$$$$$$"{\"ASSET_ID\":\"a5d267155a0c48eda5fd00facd270859\",\"EVENT_ID\":\"ac1be67846f64b39a253a6257b73d61f\",\"EVENT_USAGE\":51,\"USAGE_PARAMETER_NAME\":\"Fuel Drwn\",\"START_VALUE\":0}"
6$$tc_act_sec_usage$$ASSET_ID,EVENT_ID$$unique$$$$2087414$$2009388$$true$$$$$$"{\"ASSET_ID\":\"968AF7DB7CE4CC62E040A8C0990E1B2E\",\"EVENT_ID\":\"968AF7C877A0CC62E040A8C0990E1B2E\",\"count\":9}
{\"ASSET_ID\":\"968AF7DB7DD6CC62E040A8C0990E1B2E\",\"EVENT_ID\":\"968AF7C72C8BCC62E040A8C0990E1B2E\",\"count\":9}
{\"MODEL_ID\":\"d8a1f074dfc34ad0af247a4b1fd4824b\",\"count\":11}
{\"MODEL_ID\":\"fa106d7c351541c99023e76077dfd912\",\"count\":11}
{\"MODEL_ID\":\"d14a9727332249ba8282275db8a4ae9b\",\"count\":11}
{\"MODEL_ID\":\"8a4b96dde2544a448c5caec56c4941b4\",\"count\":11}
{\"MODEL_ID\":\"d467c7886b25491fb1e2c4a29a79d87c\",\"count\":11}
{\"MODEL_ID\":\"92cc88e4ba3043e9b29bdc9a4c35ea65\",\"count\":11}
{\"MODEL_ID\":\"3cac2202ac064e2cbbd54ae9f3e845db\",\"count\":11}
{\"MODEL_ID\":\"ecbeed22c394439c89d3f38c62dc819b\",\"count\":11}
{\"MODEL_ID\":\"c4294aca294443bd89861b84135a7136\",\"count\":11}
{\"MODEL_ID\":\"d00c7cc2c3774cfa94db79712b5b515b\",\"count\":11}
{\"MODEL_ID\":\"efca67c1996f4bc394594777c410cb1a\",\"count\":11}
{\"MODEL_ID\":\"d4ace37e9c854b42ad10efbeebf8c006\",\"count\":11}
{\"MODEL_ID\":\"d45546d0859c4394a7de41d64ad5745d\",\"count\":11}
{\"MODEL_ID\":\"15fbb99a074c4562832cedaeeba2e053\",\"count\":11}
{\"MODEL_ID\":\"1293a9ae06884e8f987bba11e1cfd235\",\"count\":11}
{\"MODEL_ID\":\"22b7a924c6074cc4ae4f41e4cea8d523\",\"count\":11}
{\"MODEL_ID\":\"1b8fed23992443aca108333c65f40148\",\"count\":11}
{\"MODEL_ID\":\"307a9c09f7a94642992cdd633cc368e2\",\"count\":11}
{\"MODEL_ID\":\"3095913488f042418ee9913386d5e3fa\",\"count\":11}
{\"MODEL_ID\":\"352be7b2b15f409fb162def3e06be393\",\"count\":11}
{\"MODEL_ID\":\"489c3fb63bae4ce9b6f0e099ff44e18c\",\"count\":11}
{\"MODEL_ID\":\"6eb988a321914ecea986fc678126ebbf\",\"count\":11}
{\"MODEL_ID\":\"f5ae3951973f4aa894d4bac9d34ea8c6\",\"count\":11}
{\"MODEL_ID\":\"50b8a6afcd06405897979c13badb657e\",\"count\":11}
{\"MODEL_ID\":\"dd9cdb8f64044ec78a83588ff3ffeb0e\",\"count\":11}
{\"MODEL_ID\":\"49b947d9c62d48fc80b910f98060ec3c\",\"count\":11}
{\"MODEL_ID\":\"1d47ebd7a58b4bd98fba0177cfc2abcf\",\"count\":11}
{\"MODEL_ID\":\"444f5fdc1e91466dbac839868594f26f\",\"count\":11}
{\"MODEL_ID\":\"381379ebadbe4c39a6ba09344a6ca077\",\"count\":11}
{\"MODEL_ID\":\"5df9c4bf4d7f49379aa2c9e52b2efa7e\",\"count\":11}
{\"MODEL_ID\":\"6835b784196146728bd22ef90f2dbebd\",\"count\":11}
{\"MODEL_ID\":\"aea45ef9fb8547f68cb9c540fbb56a5f\",\"count\":11}
{\"MODEL_ID\":\"8de171c14b5f42d5a37cc2648743b148\",\"count\":11}
{\"MODEL_ID\":\"a310f5c98d8e46bdbb42f4df5b9fde1e\",\"count\":11}
{\"MODEL_ID\":\"076af343b72f44e8ba0cece6fd979130\",\"count\":11}
{\"MODEL_ID\":\"cec8bb0c8f974e059d3ceea5e2cf69df\",\"count\":11}
{\"MODEL_ID\":\"445f3e3f2012428d8440de4cca4f6f2a\",\"count\":11}
{\"MODEL_ID\":\"0202141ad75c418697249a586b85187e\",\"count\":11}
{\"MODEL_ID\":\"e4e31b08bed945b9a89071d442404853\",\"count\":11}
{\"MODEL_ID\":\"2043ee90e9fe475e92fb16851341c101\",\"count\":11}
{\"MODEL_ID\":\"c10f17f89b874aceac7fa5df4de35755\",\"count\":11}
{\"MODEL_ID\":\"33c1ab2b530141c0953d4b834e390209\",\"count\":11}
{\"MODEL_ID\":\"6b8407ad6cd24007af7990c0d70def8c\",\"count\":11}
{\"MODEL_ID\":\"792c0d7e6cc34198a3c9542743336e1f\",\"count\":11}
{\"MODEL_ID\":\"5615c2cfb1154ccc8ab4d3dc6ac4fb88\",\"count\":11}
{\"MODEL_ID\":\"602b6a5eae1947bbac5d56ceab4b226a\",\"count\":11}
{\"MODEL_ID\":\"06be0203040f461c94013c7217b57410\",\"count\":11}
{\"MODEL_ID\":\"654fae32d3594fcb84923ba67f41f289\",\"count\":11}
{\"MODEL_ID\":\"dca227508bde44c986ef6ca8cb6bdd44\",\"count\":11}
{\"MODEL_ID\":\"65693b70cf464feeb5d477ad30aa4ba2\",\"count\":11}
{\"MODEL_ID\":\"6be48145fda5470e978c219db9964ee1\",\"count\":11}
{\"MODEL_ID\":\"7f7fdc42e17e4748950b152e04c2569a\",\"count\":11}
{\"MODEL_ID\":\"413f53d8f7824e58ad08a5e41a530545\",\"count\":11}
{\"MODEL_ID\":\"6ebee7e6e4804a258d37f7ce62b0bd16\",\"count\":11}
{\"MODEL_ID\":\"a6fab99fe4854d5eae8ab459349a68af\",\"count\":11}
{\"MODEL_ID\":\"bcbdab13a3d34bf6b587b381df69189e\",\"count\":11}
{\"MODEL_ID\":\"bf6699f5927a45bda2bc16133da85a65\",\"count\":11}
{\"MODEL_ID\":\"c45bf1bc9bd84c399b4a036e3a3096d6\",\"count\":11}
{\"MODEL_ID\":\"8615477cc9fe4555a93bf363cf888489\",\"count\":11}
{\"MODEL_ID\":\"bba7e38aea6443c88ae67c8f62c607ee\",\"count\":11}
{\"MODEL_ID\":\"f802dcad99684cefb01e3746f34dd240\",\"count\":11}
{\"MODEL_ID\":\"8cdb53403b85479ca9cc80871653c6bc\",\"count\":11}
{\"MODEL_ID\":\"10e476de45574d18b1efe937f0f4730d\",\"count\":11}
{\"MODEL_ID\":\"881cc7daba9d4e36941494b2ab0c60e3\",\"count\":11}
{\"MODEL_ID\":\"36b74ff68e824231941e45cd9a375cdd\",\"count\":11}
{\"MODEL_ID\":\"8a4a0d1436cd40c18301632bd136b879\",\"count\":11}
{\"MODEL_ID\":\"5e5cafe5e00942edbf78835a2c995a47\",\"count\":11}
{\"MODEL_ID\":\"fc7fbf013e0a4c3ebbb805dfa3e540bc\",\"count\":11}
{\"MODEL_ID\":\"266b07eabf72456fb04ecde963b86a61\",\"count\":11}
{\"MODEL_ID\":\"1aef10ea58024fb0bab2ef7e635ad988\",\"count\":11}
{\"MODEL_ID\":\"84b2133603d44336aeaba0e8448984f0\",\"count\":11}
{\"MODEL_ID\":\"3c7607aa0e024b13bf72faba7920d97b\",\"count\":11}
{\"MODEL_ID\":\"1a756a1eb88e43bf8c9ea56714efb6ce\",\"count\":11}
{\"MODEL_ID\":\"79f5973d38564789aa4a113e36f0a7e3\",\"count\":11}
{\"MODEL_ID\":\"3ac45de530a245babf7e33bf45b22d1d\",\"count\":11}"
157$$tc_mro_fault$$ASSET_ID$$in$$"{\"column\": \"TC_INSTANCES.ASSET_ID\"}"$$8068431$$8068013$$true$$$$$$"{\"ASSET_ID\":\"a62409ae61074579a5757ad0f41ab852\",\"FAULT_ID\":\"754279583aa74a7b911c6117cc0fe135\",\"ACTUAL_START_DATE\":\"10-OCT-2023 07.08.43\",\"WORK_OBJ_COMPLETION_DATE\":\"01-NOV-2023 08.37.10\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":0,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"Re-ident SH 542 to SAZ303019.\",\"REASON_FOR_WORK\":\"Inspection\",\"FAULT_DISPLAY_ID\":\"000000-00D3C56E\",\"FAULT_STATE\":\"Fully Fit\",\"DATE_FAULT_OCCURRED\":\"10-OCT-2023 07.08.43\",\"DATE_RECTIFIED\":\"01-NOV-2023 08.37.10\",\"DATE_RECORDED\":\"10-OCT-2023 07.08.43\",\"FAULT_ACTUAL_REPORTED_BY\":\"LANDER, C M\",\"FAULT_REPORTED_BY_SERVICE\":\"914320J\",\"FAULT_REPORTED_BY_RANK\":\"Mrs\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"FAULT_CLOSED_BY_NAME\":\"LANDER, C M\",\"FAULT_CLOSED_BY_SERVICE\":\"914320J\",\"FAULT_CLOSED_BY_RANK\":\"Mrs\",\"FAULT_CLOSED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_CLOSE\":0,\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"S. Repair, Test & Support\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"6762e9501f0c4489bbe78db2bf8e47e0\",\"FAULT_ID\":\"e7b5ab0525dc4ec786530f5ea8b729d3\",\"ACTUAL_START_DATE\":\"26-SEP-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":29130,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"932 - IM8.2 - EMISSIONS TO LOW TO GIVE RESULT ON MACHINE\",\"REASON_FOR_WORK\":\"Inspection\",\"FAULT_DISPLAY_ID\":\"000000-00D3A34C\",\"FAULT_STATE\":\"Fully Fit\",\"DATE_FAULT_OCCURRED\":\"26-SEP-2023 23.00.00\",\"DATE_RECORDED\":\"03-OCT-2023 13.50.15\",\"FAULT_ACTUAL_REPORTED_BY\":\"SANDERS, J\",\"FAULT_REPORTED_BY_SERVICE\":\"AH25000\",\"FAULT_REPORTED_BY_RANK\":\"Mrs\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_START\":29127,\"FAULT_GROUP\":\"B. Structure\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"669a67ea8a014770ba1bac611fb27356\",\"FAULT_ID\":\"7b90841c34b843ae9479ebcf5fc59dc9\",\"ACTUAL_START_DATE\":\"20-SEP-2023 21.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":1,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"obturator is U/S due to scarf ring disentergrating\",\"REASON_FOR_WORK\":\"Inspection\",\"FAULT_DISPLAY_ID\":\"000000-00D35C8C\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"20-SEP-2023 21.00.00\",\"DATE_RECORDED\":\"21-SEP-2023 08.07.08\",\"FAULT_ACTUAL_REPORTED_BY\":\"FRANCE, B\",\"FAULT_REPORTED_BY_SERVICE\":\"30242196\",\"FAULT_REPORTED_BY_RANK\":\"Corporal\",\"FAULT_REPORTED_BY_TRADE\":\"Armourer\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"C. Armaments\",\"MISSION_IMPACT\":\"Aborted\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"89dab9c50b1a4ade83185f03d8bb0648\",\"FAULT_ID\":\"2f6c2b3f1fac49be8292a31a3462ace6\",\"ACTUAL_START_DATE\":\"17-SEP-2023 23.00.00\",\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"CONCESSION-23-256 - Request permission to release vehicle with the following assembly not fitted/incomplete: MAPBOARD ASSY L/H FV2032973 Vehicle was received with the main assembly items deficient, and details recorded on discrepancy report.\",\"REASON_FOR_WORK\":\"Inspection\",\"FAULT_DISPLAY_ID\":\"000000-00D37A94\",\"FAULT_STATE\":\"Fully Fit\",\"DATE_FAULT_OCCURRED\":\"17-SEP-2023 23.00.00\",\"DATE_RECORDED\":\"26-SEP-2023 13.13.58\",\"FAULT_ACTUAL_REPORTED_BY\":\"GILLESPIE, K\",\"FAULT_REPORTED_BY_SERVICE\":\"828942G\",\"FAULT_REPORTED_BY_RANK\":\"Civilian\",\"FAULT_REPORTED_BY_TRADE\":\"Ms\",\"FAULT_GROUP\":\"B. Structure\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"2ef41858b13d4af296930d9f07e7e316\",\"FAULT_ID\":\"01fd1db544db4515840a68575f9c2443\",\"ACTUAL_START_DATE\":\"31-JUL-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":10,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 4\",\"FAULT_DESCRIPTION\":\"UNKNOWN USER REPORTED FAULT\",\"REASON_FOR_WORK\":\"Failure\",\"FAULT_DISPLAY_ID\":\"000000-00D366B6\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"31-JUL-2023 23.00.00\",\"DATE_RECORDED\":\"22-SEP-2023 08.45.04\",\"FAULT_ACTUAL_REPORTED_BY\":\"WHITE, A\",\"FAULT_REPORTED_BY_SERVICE\":\"931600B\",\"FAULT_REPORTED_BY_RANK\":\"Mr\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"E. Communications\",\"MISSION_IMPACT\":\"Degraded\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"d790e12fc1ce48eea2e6f01ad1b42e0c\",\"FAULT_ID\":\"c3cf5f26db584688b48e5128c65d969f\",\"ACTUAL_START_DATE\":\"25-APR-2022 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":1,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"Incorrect certs issued and a lack of trained personnel\",\"REASON_FOR_WORK\":\"Inspection\",\"FAULT_DISPLAY_ID\":\"000000-00D3B9A3\",\"FAULT_STATE\":\"Limited Role\",\"DATE_FAULT_OCCURRED\":\"25-APR-2022 23.00.00\",\"DATE_RECORDED\":\"06-OCT-2023 11.04.20\",\"FAULT_ACTUAL_REPORTED_BY\":\"PEARSON, DK\",\"FAULT_REPORTED_BY_SERVICE\":\"30063696\",\"FAULT_REPORTED_BY_RANK\":\"Sergeant\",\"FAULT_REPORTED_BY_TRADE\":\"Reccy Mech\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"B. Structure\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"a458a1c7a0944d9c99d649e7613e7ee9\",\"FAULT_ID\":\"4682a448786d43ddbe51cbab0edc591e\",\"ACTUAL_START_DATE\":\"19-SEP-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 1\",\"FAULT_DESCRIPTION\":\"2D barcode missing or damaged\",\"REASON_FOR_WORK\":\"Quarantine\",\"FAULT_DISPLAY_ID\":\"000000-00D352FF\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"19-SEP-2023 23.00.00\",\"DATE_RECORDED\":\"20-SEP-2023 06.08.01\",\"FAULT_ACTUAL_REPORTED_BY\":\"PERKINS, MBC\",\"FAULT_REPORTED_BY_SERVICE\":\"434845\",\"FAULT_REPORTED_BY_RANK\":\"Mr\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"E. Communications\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"ef763c7e2da04eda8a6ca43d3305ed54\",\"FAULT_ID\":\"a6838d3737a9455da276a463a8a9d23f\",\"ACTUAL_START_DATE\":\"21-SEP-2023 08.08.46\",\"WORK_OBJ_COMPLETION_DATE\":\"30-SEP-2023 07.15.41\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":0,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"Re-ident SH 353 to SAZ303002.\",\"REASON_FOR_WORK\":\"Inspection\",\"FAULT_DISPLAY_ID\":\"000000-00D35C8E\",\"FAULT_STATE\":\"Fully Fit\",\"DATE_FAULT_OCCURRED\":\"21-SEP-2023 08.08.46\",\"DATE_RECTIFIED\":\"30-SEP-2023 07.15.41\",\"DATE_RECORDED\":\"21-SEP-2023 08.08.46\",\"FAULT_ACTUAL_REPORTED_BY\":\"LANDER, C M\",\"FAULT_REPORTED_BY_SERVICE\":\"914320J\",\"FAULT_REPORTED_BY_RANK\":\"Mrs\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"FAULT_CLOSED_BY_NAME\":\"OLIVER, HN\",\"FAULT_CLOSED_BY_SERVICE\":\"911109J\",\"FAULT_CLOSED_BY_RANK\":\"Miss\",\"FAULT_CLOSED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_CLOSE\":0,\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"S. Repair, Test & Support\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"1e08639f96054fef985f387d5ab5be05\",\"FAULT_ID\":\"762c8cc5452445a5bff7d12cb7d51f13\",\"ACTUAL_START_DATE\":\"15-OCT-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":1,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"NTW\",\"REASON_FOR_WORK\":\"Damage\",\"FAULT_DISPLAY_ID\":\"000000-00D3EABB\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"15-OCT-2023 23.00.00\",\"DATE_RECORDED\":\"16-OCT-2023 11.07.57\",\"FAULT_ACTUAL_REPORTED_BY\":\"THAPA, C\",\"FAULT_REPORTED_BY_SERVICE\":\"30048866\",\"FAULT_REPORTED_BY_RANK\":\"Corporal\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"G. Surveillance\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"3ae8b692e0f14ca382d36785c39a366e\",\"FAULT_ID\":\"e45689a292bb4f90a189b6ad0640c602\",\"ACTUAL_START_DATE\":\"09-OCT-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 1\",\"FAULT_DESCRIPTION\":\"battery housing wont come off\",\"REASON_FOR_WORK\":\"Damage\",\"FAULT_DISPLAY_ID\":\"000000-00D3F8BC\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"09-OCT-2023 23.00.00\",\"DATE_RECORDED\":\"18-OCT-2023 07.34.28\",\"FAULT_ACTUAL_REPORTED_BY\":\"ARMSTRONG, GD\",\"FAULT_REPORTED_BY_SERVICE\":\"30106967\",\"FAULT_REPORTED_BY_RANK\":\"Corporal\",\"FAULT_REPORTED_BY_TRADE\":\"ME Elec\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"B. Structure\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"0aa6ea08767641a799ca8ed338819f8a\",\"FAULT_ID\":\"b5ca10149ddc4a8c8f032c4ddd9791a5\",\"ACTUAL_START_DATE\":\"08-OCT-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":1,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 4\",\"FAULT_DESCRIPTION\":\"Failed calibration\",\"REASON_FOR_WORK\":\"Failure\",\"FAULT_DISPLAY_ID\":\"000000-00D3BDEE\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"08-OCT-2023 23.00.00\",\"DATE_RECORDED\":\"09-OCT-2023 09.11.02\",\"FAULT_ACTUAL_REPORTED_BY\":\"ALEXANDER, J\",\"FAULT_REPORTED_BY_SERVICE\":\"30242056\",\"FAULT_REPORTED_BY_RANK\":\"Corporal\",\"FAULT_REPORTED_BY_TRADE\":\"Armourer\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"S. Repair, Test & Support\",\"MISSION_IMPACT\":\"Aborted\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"87011acc4a6047c3ba87c623ed880a71\",\"FAULT_ID\":\"005cadc759764d208f23cc28a657ad17\",\"ACTUAL_START_DATE\":\"26-APR-2022 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"ESTIMATED_REPAIR_TIME\":4,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 2\",\"FAULT_DESCRIPTION\":\"Incorrect certs issued and a lack of trained personnel\",\"REASON_FOR_WORK\":\"Inspection\",\"FAULT_DISPLAY_ID\":\"000000-00D3B621\",\"FAULT_STATE\":\"Limited Role\",\"DATE_FAULT_OCCURRED\":\"26-APR-2022 23.00.00\",\"DATE_RECORDED\":\"06-OCT-2023 07.34.51\",\"FAULT_ACTUAL_REPORTED_BY\":\"PEARSON, DK\",\"FAULT_REPORTED_BY_SERVICE\":\"30063696\",\"FAULT_REPORTED_BY_RANK\":\"Sergeant\",\"FAULT_REPORTED_BY_TRADE\":\"Reccy Mech\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"B. Structure\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"c3cae3017e554189939929d56e4d9c8d\",\"FAULT_ID\":\"0d4d6d971c7d45d99c09349e4c0f3359\",\"ACTUAL_START_DATE\":\"09-OCT-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 3\",\"FAULT_DESCRIPTION\":\"PRR-Internal fault with no Transmit/ Receive.\",\"REASON_FOR_WORK\":\"Damage\",\"FAULT_DISPLAY_ID\":\"000000-00D3C6B5\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"09-OCT-2023 23.00.00\",\"DATE_RECORDED\":\"10-OCT-2023 08.38.32\",\"FAULT_ACTUAL_REPORTED_BY\":\"RABI LAMA, R\",\"FAULT_REPORTED_BY_SERVICE\":\"21170539\",\"FAULT_REPORTED_BY_RANK\":\"Sergeant\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"E. Communications\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"a653a2f111364b31919e6e1fe46d72c4\",\"FAULT_ID\":\"519519bd1528446491a8c3b0a3756b3a\",\"ACTUAL_START_DATE\":\"03-OCT-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 1\",\"FAULT_DESCRIPTION\":\"Hub Battery Replacement Required\",\"REASON_FOR_WORK\":\"Failure\",\"FAULT_DISPLAY_ID\":\"000000-00D3A91A\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"03-OCT-2023 23.00.00\",\"DATE_RECORDED\":\"04-OCT-2023 10.41.27\",\"FAULT_ACTUAL_REPORTED_BY\":\"ALLADICE, PM\",\"FAULT_REPORTED_BY_SERVICE\":\"24840853\",\"FAULT_REPORTED_BY_RANK\":\"Warrant Officer Class 1\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"E. Communications\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
{\"ASSET_ID\":\"bc3551baa839443f9adfa5fff2e3358b\",\"FAULT_ID\":\"219e9939d5574ac6bd0fb4e74f001cd5\",\"ACTUAL_START_DATE\":\"19-SEP-2023 23.00.00\",\"PRIMARY_USAGE_AT_REPORT\":0,\"WORK_CATEGORY\":\"FAULT\",\"FAULT_REPAIR_LEVEL\":\"Level 1\",\"FAULT_DESCRIPTION\":\"no power\",\"REASON_FOR_WORK\":\"Failure\",\"FAULT_DISPLAY_ID\":\"000000-00D354BC\",\"FAULT_STATE\":\"Non-Taskworthy\",\"DATE_FAULT_OCCURRED\":\"19-SEP-2023 23.00.00\",\"DATE_RECORDED\":\"20-SEP-2023 08.44.16\",\"FAULT_ACTUAL_REPORTED_BY\":\"GEMMELL, LF\",\"FAULT_REPORTED_BY_SERVICE\":\"25184225\",\"FAULT_REPORTED_BY_RANK\":\"Colour Sergeant\",\"FAULT_REPORTED_BY_TRADE\":\"Unspec\",\"PRIMARY_USAGE_AT_START\":0,\"FAULT_GROUP\":\"E. Communications\",\"MISSION_IMPACT\":\"No Effect\",\"ESTIMATED_REPAIR_DATE\":\"31-DEC-2099 00.00.00\",\"ESCALATE_FAULT\":\"false\"}
